ACCNUM,YEAR,HOUR,ROAD_CLASS,District,WardNum,ACCLOC,TRAFFCTL,VISIBILITY,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,DRIVACT,DRIVCOND,PEDACT,PEDCOND,geometry
1146005,2010,20,Major Arterial,Toronto and East York,11,At Intersection,No Control,Clear,Wet,Non-Fatal Injury,Turning Movement,55 to 59,Major,,Lost control,Medical or Physical Disability,,,"-79.38329, 43.690345"
1146005,2010,20,Major Arterial,Toronto and East York,11,At Intersection,No Control,Clear,Wet,Non-Fatal Injury,Turning Movement,50 to 54,None,,Driving Properly,Normal,,,"-79.38329, 43.690345"
1128465,2009,20,Major Arterial,North York,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,50 to 54,None,,Driving Properly,Normal,,,"-79.43939, 43.698045"
1128465,2009,20,Major Arterial,North York,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,90 to 94,Major,,,,Crossing without right of way,Inattentive,"-79.43939, 43.698045"
1197308,2010,20,Major Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,30 to 34,Major,,Following too Close,Had Been Drinking,,,"-79.25009, 43.708245"
1190214,2010,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Turning Movement,20 to 24,None,,Failed to Yield Right of Way,Inattentive,,,"-79.28629, 43.803745"
1187629,2010,20,Collector,Toronto and East York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,15 to 19,Minor,,,,,,"-79.37329, 43.647245"
1187629,2010,20,Collector,Toronto and East York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Major,,Other,Had Been Drinking,,,"-79.37329, 43.647245"
1187629,2010,20,Collector,Toronto and East York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,None,,Failed to Yield Right of Way,Normal,,,"-79.37329, 43.647245"
1188927,2010,20,Major Arterial,Toronto and East York,19,,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,70 to 74,None,,Lost control,Unknown,,,"-79.31409, 43.685345"
1188927,2010,20,Major Arterial,Toronto and East York,19,,No Control,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,20 to 24,Major,,,,,,"-79.31409, 43.685345"
1190214,2010,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Turning Movement,35 to 39,Major,,Driving Properly,Normal,,,"-79.28629, 43.803745"
1190214,2010,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Turning Movement,unknown,,,,,,,"-79.28629, 43.803745"
1197308,2010,20,Major Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,45 to 49,None,,Other,"Ability Impaired, Alcohol Over .08",,,"-79.25009, 43.708245"
1214725,2011,20,Major Arterial,North York,8,,No Control,Clear,Wet,Fatal,Pedestrian Collisions,70 to 74,None,,Driving Properly,Normal,,,"-79.42669, 43.706645"
1214725,2011,20,Major Arterial,North York,8,,No Control,Clear,Wet,Fatal,Pedestrian Collisions,75 to 79,Fatal,4,,,"Crossing, no Traffic Control",Inattentive,"-79.42669, 43.706645"
1219139,2011,20,Major Arterial,Etobicoke York,5,,,Other,Other,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,,,,,"-79.53489, 43.710445"
1219139,2011,20,Major Arterial,Etobicoke York,5,,,Other,Other,Non-Fatal Injury,Pedestrian Collisions,unknown,Major,,,,,,"-79.53489, 43.710445"
1219456,2011,20,Major Arterial,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Minimal,,Driving Properly,Normal,,,"-79.53479, 43.710345"
1219456,2011,20,Major Arterial,Etobicoke York,5,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,Running onto Roadway,Other,"-79.53479, 43.710345"
1226853,2011,20,Minor Arterial,North York,18,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,unknown,,,,,,,"-79.40909, 43.785745"
1226853,2011,20,Minor Arterial,North York,18,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,Minor,,Driving Properly,Normal,,,"-79.40909, 43.785745"
1226853,2011,20,Minor Arterial,North York,18,,No Control,Clear,Dry,Non-Fatal Injury,Rear End,75 to 79,Major,,Following too Close,Medical or Physical Disability,,,"-79.40909, 43.785745"
1209207,2010,20,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,unknown,None,,,,,,"-79.41469, 43.673945"
1209207,2010,20,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,50 to 54,Major,,,,,,"-79.41469, 43.673945"
1209207,2010,20,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,unknown,,,,,,,"-79.41469, 43.673945"
1209207,2010,20,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,50 to 54,None,,Improper Passing,Normal,,,"-79.41469, 43.673945"
1209207,2010,20,Major Arterial,Toronto and East York,,,No Control,Clear,Dry,Fatal,Pedestrian Collisions,40 to 44,Fatal,42,,,Playing or Working on Highway,Normal,"-79.41469, 43.673945"
5001628551,2015,20,Major Arterial,Scarborough,21,At Intersection,Traffic Signal,Clear,Dry,Fatal,Turning Movement,60 to 64,Major,,,,,,"-79.271098, 43.767913"
1220130,2011,20,Major Arterial,Scarborough,24,,Traffic Signal,Snow,Loose Snow,Non-Fatal Injury,Sideswipe,40 to 44,None,,Lost control,Normal,,,"-79.22659, 43.777545"
1220130,2011,20,Major Arterial,Scarborough,24,,Traffic Signal,Snow,Loose Snow,Non-Fatal Injury,Sideswipe,50 to 54,Major,,,,,,"-79.22659, 43.777545"
1220130,2011,20,Major Arterial,Scarborough,24,,Traffic Signal,Snow,Loose Snow,Non-Fatal Injury,Sideswipe,50 to 54,Major,,,,,,"-79.22659, 43.777545"
1220130,2011,20,Major Arterial,Scarborough,24,,Traffic Signal,Snow,Loose Snow,Non-Fatal Injury,Sideswipe,50 to 54,Minimal,,Driving Properly,Normal,,,"-79.22659, 43.777545"
1222965,2011,20,Major Arterial,Etobicoke York,5,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,70 to 74,Major,,Driving Properly,Normal,,,"-79.47109, 43.671745"
1222965,2011,20,Major Arterial,Etobicoke York,5,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,55 to 59,None,,Speed too Fast For Condition,Inattentive,,,"-79.47109, 43.671745"
1205411,2010,20,Minor Arterial,Etobicoke York,7,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,40 to 44,None,,Driving Properly,Normal,,,"-79.52149, 43.758445"
1205411,2010,20,Minor Arterial,Etobicoke York,7,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,25 to 29,Major,,,,"Crossing, no Traffic Control",Had Been Drinking,"-79.52149, 43.758445"
1192726,2010,20,Minor Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,5 to 9,None,,,,,,"-79.26849, 43.706445"
1192726,2010,20,Minor Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,0 to 4,None,,,,,,"-79.26849, 43.706445"
1192726,2010,20,Minor Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,10 to 14,None,,,,,,"-79.26849, 43.706445"
1192726,2010,20,Minor Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,"-79.26849, 43.706445"
1192726,2010,20,Minor Arterial,Scarborough,20,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,75 to 79,Major,,,,"Crossing, no Traffic Control",Unknown,"-79.26849, 43.706445"
1193747,2010,20,Minor Arterial,North York,18,,Pedestrian Crossover,Clear,Dry,Fatal,Pedestrian Collisions,40 to 44,None,,Failed to Yield Right of Way,Normal,,,"-79.40909, 43.765745"
1193747,2010,20,Minor Arterial,North York,18,,Pedestrian Crossover,Clear,Dry,Fatal,Pedestrian Collisions,40 to 44,Fatal,34,,,"Crossing, Pedestrian Crossover",Normal,"-79.40909, 43.765745"
1186795,2010,20,Collector,Etobicoke York,1,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,Driving Properly,Unknown,,,"-79.600589, 43.733645"
1186795,2010,20,Collector,Etobicoke York,1,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,15 to 19,Major,,,,"Crossing, no Traffic Control",Inattentive,"-79.600589, 43.733645"
1195361,2010,20,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Minimal,,,,,,"-79.43669, 43.662945"
1195361,2010,20,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,35 to 39,Major,,Driving Properly,Normal,,,"-79.43669, 43.662945"
1195361,2010,20,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,,,,,,,"-79.43669, 43.662945"
1195361,2010,20,Major Arterial,Toronto and East York,9,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,40 to 44,None,,Improper Turn,Normal,,,"-79.43669, 43.662945"
1201944,2010,20,Major Arterial,Scarborough,,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,30 to 34,None,,Driving Properly,Normal,,,"-79.27709, 43.730145"
1201944,2010,20,Major Arterial,Scarborough,,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,40 to 44,Major,,,,"Crossing, no Traffic Control",Inattentive,"-79.27709, 43.730145"
1197862,2010,20,Major Arterial,North York,18,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,70 to 74,None,,Failed to Yield Right of Way,Normal,,,"-79.41919, 43.794745"
1197862,2010,20,Major Arterial,North York,18,,No Control,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,30 to 34,Major,,,,On Sidewalk or Shoulder,Unknown,"-79.41919, 43.794745"
1202126,2010,20,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Turning Movement,50 to 54,None,,Disobeyed Traffic Control,Unknown,,,"-79.49199, 43.767345"
1202126,2010,20,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Turning Movement,20 to 24,Major,,Driving Properly,Normal,,,"-79.49199, 43.767345"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,45 to 49,Minor,,,,,,"-79.29809, 43.781045"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,Minor,,,,,,"-79.29809, 43.781045"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,Major,,,,,,"-79.29809, 43.781045"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Major,,,,,,"-79.29809, 43.781045"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Major,,,,,,"-79.29809, 43.781045"
1202550,2010,20,Major Arterial,Scarborough,22,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,25 to 29,Minimal,,Improper Turn,Normal,,,"-79.29809, 43.781045"
1206111,2010,20,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,75 to 79,Minor,,Disobeyed Traffic Control,Unknown,,,"-79.36269, 43.651545"
1206111,2010,20,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,unknown,Minimal,,,,,,"-79.36269, 43.651545"
1206111,2010,20,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,unknown,Major,,,,,,"-79.36269, 43.651545"
1206111,2010,20,Minor Arterial,Toronto and East York,13,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Angle,25 to 29,Minor,,Driving Properly,Unknown,,,"-79.36269, 43.651545"
1204298,2010,20,Major Arterial,North York,15,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Driving Properly,Normal,,,"-79.36719, 43.713045"
1204298,2010,20,Major Arterial,North York,15,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,75 to 79,Major,,,,Crossing without right of way,Unknown,"-79.36719, 43.713045"
1206537,2010,20,Major Arterial,Etobicoke York,,,No Control,Clear,Dry,Non-Fatal Injury,SMV Other,40 to 44,Major,,Lost control,Medical or Physical Disability,,,"-79.51179, 43.739445"
1206538,2010,20,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,40 to 44,Major,,Lost control,Medical or Physical Disability,,,"-79.51319, 43.739345"
1206538,2010,20,Major Arterial,Etobicoke York,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Rear End,30 to 34,None,,Driving Properly,Normal,,,"-79.51319, 43.739345"
1182503,2010,20,Major Arterial,North York,,,No Control,Rain,Wet,Non-Fatal Injury,Approaching,unknown,,,,,,,"-79.44079, 43.764945"
1182503,2010,20,Major Arterial,North York,,,No Control,Rain,Wet,Non-Fatal Injury,Approaching,60 to 64,Major,,Driving Properly,Normal,,,"-79.44079, 43.764945"
1182503,2010,20,Major Arterial,North York,,,No Control,Rain,Wet,Non-Fatal Injury,Approaching,15 to 19,Minimal,,,,,,"-79.44079, 43.764945"
1182503,2010,20,Major Arterial,North York,,,No Control,Rain,Wet,Non-Fatal Injury,Approaching,45 to 49,Minor,,Driving Properly,Normal,,,"-79.44079, 43.764945"
1182503,2010,20,Major Arterial,North York,,,No Control,Rain,Wet,Non-Fatal Injury,Approaching,20 to 24,Minor,,Lost control,"Ability Impaired, Alcohol",,,"-79.44079, 43.764945"
1176916,2010,20,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Fatal,Angle,40 to 44,None,,Driving Properly,Normal,,,"-79.56349, 43.704845"
1176916,2010,20,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Fatal,Angle,unknown,,,,,,,"-79.56349, 43.704845"
1176916,2010,20,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Fatal,Angle,65 to 69,Fatal,23,Disobeyed Traffic Control,Unknown,,,"-79.56349, 43.704845"
1176916,2010,20,Major Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Clear,Dry,Fatal,Angle,unknown,,,,,,,"-79.56349, 43.704845"
1177384,2010,20,Minor Arterial,Toronto and East York,9,At Intersection,Traffic Controller,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,40 to 44,Major,,,,,,"-79.45109, 43.671045"
1242750,2011,20,Local,Toronto and East York,14,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Driving Properly,Normal,,,"-79.34049, 43.684745"
1242750,2011,20,Local,Toronto and East York,14,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,10 to 14,Major,,,,Coming From Behind Parked Vehicle,Normal,"-79.34049, 43.684745"
1342832,2012,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.25809, 43.734545"
1342832,2012,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,Minor,,,,,,"-79.25809, 43.734545"
1342832,2012,20,Major Arterial,Scarborough,,At Intersection,Traffic Signal,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,Major,,,,,,"-79.25809, 43.734545"
1290624,2012,20,Minor Arterial,Toronto and East York,9,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,None,,Disobeyed Traffic Control,Unknown,,,"-79.43829, 43.650045"
1290624,2012,20,Minor Arterial,Toronto and East York,9,At Intersection,Stop Sign,Clear,Dry,Non-Fatal Injury,Cyclist Collisions,50 to 54,Major,,,,,,"-79.43829, 43.650045"
1290852,2012,20,Minor Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,65 to 69,None,,Improper Turn,Inattentive,,,"-79.60909, 43.732145"
1290852,2012,20,Minor Arterial,Etobicoke York,1,At Intersection,Traffic Signal,Rain,Wet,Non-Fatal Injury,Pedestrian Collisions,20 to 24,Major,,,,Crossing with right of way,Normal,"-79.60909, 43.732145"
1271678,2011,20,Major Arterial,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,25 to 29,None,,Driving Properly,Normal,,,"-79.58199, 43.743245"
1271678,2011,20,Major Arterial,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,Major,,,,Running onto Roadway,Had Been Drinking,"-79.58199, 43.743245"
1268357,2011,20,Major Arterial,Scarborough,20,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,Driving Properly,Normal,,,"-79.28109, 43.692845"
1268357,2011,20,Major Arterial,Scarborough,20,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,Major,,,,Walking on Roadway Against Traffic,Inattentive,"-79.28109, 43.692845"
1265520,2011,20,Collector,Etobicoke York,7,,No Control,Rain,Wet,Non-Fatal Injury,SMV Other,70 to 74,Major,,Other,Medical or Physical Disability,,,"-79.51809, 43.762045"
1265912,2011,20,Major Arterial,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,,,,,,,"-79.59639, 43.686745"
1265912,2011,20,Major Arterial,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,None,,Driving Properly,Normal,,,"-79.59639, 43.686745"
1265912,2011,20,Major Arterial,Etobicoke York,1,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,Major,,,,Running onto Roadway,Normal,"-79.59639, 43.686745"
1268039,2011,20,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Minor,,,,,,"-79.26319, 43.775245"
1268039,2011,20,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,20 to 24,Minimal,,Failed to Yield Right of Way,Normal,,,"-79.26319, 43.775245"
1268039,2011,20,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,unknown,,,,,,,"-79.26319, 43.775245"
1268039,2011,20,Major Arterial,Scarborough,21,,Traffic Signal,Clear,Dry,Non-Fatal Injury,Turning Movement,45 to 49,Major,,Driving Properly,Normal,,,"-79.26319, 43.775245"
1268346,2011,20,Local,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.28359, 43.740345"
1268346,2011,20,Local,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.28359, 43.740345"
1268346,2011,20,Local,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,None,,,,,,"-79.28359, 43.740345"
1268346,2011,20,Local,Scarborough,21,,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,Major,,,,Pushing/Working on Vehicle,Inattentive,"-79.28359, 43.740345"
1256647,2011,20,Local,Etobicoke York,2,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,None,,Failed to Yield Right of Way,Inattentive,,,"-79.57319, 43.664845"
1256647,2011,20,Local,Etobicoke York,2,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,15 to 19,Major,,,,Crossing with right of way,Normal,"-79.57319, 43.664845"
1256647,2011,20,Local,Etobicoke York,2,At Intersection,No Control,Clear,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,Minor,,,,Crossing with right of way,Normal,"-79.57319, 43.664845"
1261536,2011,20,Major Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,25 to 29,Major,,Driving Properly,Normal,,,"-79.33739, 43.654945"
1261536,2011,20,Major Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,30 to 34,None,,Driving Properly,Normal,,,"-79.33739, 43.654945"
1261536,2011,20,Major Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,unknown,,,,,,,"-79.33739, 43.654945"
1261536,2011,20,Major Arterial,Toronto and East York,14,At Intersection,Traffic Signal,Clear,Wet,Non-Fatal Injury,Turning Movement,65 to 69,None,,Improper Turn,Normal,,,"-79.33739, 43.654945"
1283522,2012,20,Major Arterial,Scarborough,,,No Control,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,35 to 39,None,,Driving Properly,Normal,,,"-79.25119, 43.736045"
1283522,2012,20,Major Arterial,Scarborough,,,No Control,Clear,Wet,Non-Fatal Injury,Pedestrian Collisions,35 to 39,Major,,,,"Crossing, no Traffic Control",Normal,"-79.25119, 43.736045"
1244462,2011,20,Collector,Scarborough,25,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,30 to 34,Major,,Other,Unknown,,,"-79.15699, 43.814545"
1244462,2011,20,Collector,Scarborough,25,,No Control,Clear,Dry,Non-Fatal Injury,Approaching,25 to 29,Minor,,Other,Unknown,,,"-79.15699, 43.814545"
